inactuel	inactuelle	inactuels	inactuelles
inadaptable	inadaptable	inadaptables	inadaptables
inadapté	inadaptée	inadaptés	inadaptées
inadmissible	inadmissible	inadmissibles	inadmissibles
inadéquat	inadéquate	inadéquats	inadéquates
inaffectif	inaffective	inaffectifs	inaffectives
inaliénable	inaliénable	inaliénables	inaliénables
inaltérable	inaltérable	inaltérables	inaltérables
inaltéré	inaltérée	inaltérés	inaltérées
inamical	inamicale	inamicaux	inamicales
inamissible	inamissible	inamissibles	inamissibles
inamovible	inamovible	inamovibles	inamovibles
inanalysable	inanalysable	inanalysables	inanalysables
inanimé	inanimée	inanimés	inanimées
inanitié	inanitiée	inanitiés	inanitiées
inapaisable	inapaisable	inapaisables	inapaisables
inapaisé	inapaisée	inapaisés	inapaisées
inaperçu	inaperçue	inaperçus	inaperçues
inapplicable	inapplicable	inapplicables	inapplicables
inappliqué	inappliquée	inappliqués	inappliquées
inapprivoisé	inapprivoisée	inapprivoisés	inapprivoisées
inappréciable	inappréciable	inappréciables	inappréciables
inapprécié	inappréciée	inappréciés	inappréciées
inapte	inapte	inaptes	inaptes
inarrachable	inarrachable	inarrachables	inarrachables
inarticulable	inarticulable	inarticulables	inarticulables
inarticulé	inarticulée	inarticulés	inarticulées
inassimilable	inassimilable	inassimilables	inassimilables
inassouvi	inassouvie	inassouvis	inassouvies
inassouvissable	inassouvissable	inassouvissables	inassouvissables
inattaquable	inattaquable	inattaquables	inattaquables
inatteignable	inatteignable	inatteignables	inatteignables
inattendu	inattendue	inattendus	inattendues
inattentif	inattentive	inattentifs	inattentives
inaudible	inaudible	inaudibles	inaudibles
inaugural	inaugurale	inauguraux	inaugurales
inauthentique	inauthentique	inauthentiques	inauthentiques
inavouable	inavouable	inavouables	inavouables
inavoué	inavouée	inavoués	inavouées
inca	inca	incas	incas
incalculable	incalculable	incalculables	incalculables
incandescent	incandescente	incandescents	incandescentes
incantatoire	incantatoire	incantatoires	incantatoires
incapable	incapable	incapables	incapables
incapacitant	incapacitante	incapacitants	incapacitantes
incarnadin	incarnadine	incarnadins	incarnadines
incarnat	incarnate	incarnats	incarnates
incarné	incarnée	incarnés	incarnées
incasique	incasique	incasiques	incasiques
incassable	incassable	incassables	incassables
incendiaire	incendiaire	incendiaires	incendiaires
incendié	incendiée	incendiés	incendiées
incertain	incertaine	incertains	incertaines
incessant	incessante	incessants	incessantes
incessible	incessible	incessibles	incessibles
incestueux	incestueuse	incestueux	incestueuses
inchangeable	inchangeable	inchangeables	inchangeables
inchangé	inchangée	inchangés	inchangées
inchantable	inchantable	inchantables	inchantables
inchauffable	inchauffable	inchauffables	inchauffables
inchavirable	inchavirable	inchavirables	inchavirables
inchoatif	inchoative	inchoatifs	inchoatives
incident	incidente	incidents	incidentes
incis	incise	incis	incises
incisif	incisive	incisifs	incisives
incisé	incisée	incisés	incisées
incitant	incitante	incitants	incitantes
incitatif	incitative	incitatifs	incitatives
incivil	incivile	incivils	inciviles
incivique	incivique	inciviques	inciviques
inclassable	inclassable	inclassables	inclassables
inclinable	inclinable	inclinables	inclinables
inclinant	inclinante	inclinants	inclinantes
incliné	inclinée	inclinés	inclinées
inclus	incluse	inclus	incluses
inclusif	inclusive	inclusifs	inclusives
inclément	inclémente	incléments	inclémentes
incoagulable	incoagulable	incoagulables	incoagulables
incoercible	incoercible	incoercibles	incoercibles
incohérent	incohérente	incohérents	incohérentes
incoiffable	incoiffable	incoiffables	incoiffables
incollable	incollable	incollables	incollables
incolore	incolore	incolores	incolores
incombant	incombante	incombants	incombantes
incombustible	incombustible	incombustibles	incombustibles
incomestible	incomestible	incomestibles	incomestibles
incommensurable	incommensurable	incommensurables	incommensurables
incommodant	incommodante	incommodants	incommodantes
incommode	incommode	incommodes	incommodes
incommodé	incommodée	incommodés	incommodées
incommunicable	incommunicable	incommunicables	incommunicables
incomparable	incomparable	incomparables	incomparables
incompatible	incompatible	incompatibles	incompatibles
incomplet	incomplète	incomplets	incomplètes
incompressible	incompressible	incompressibles	incompressibles
incompris	incomprise	incompris	incomprises
incompréhensible	incompréhensible	incompréhensibles	incompréhensibles
incompréhensif	incompréhensive	incompréhensifs	incompréhensives
incompétent	incompétente	incompétents	incompétentes
inconcevable	inconcevable	inconcevables	inconcevables
inconciliable	inconciliable	inconciliables	inconciliables
inconditionnel	inconditionnelle	inconditionnels	inconditionnelles
inconditionné	inconditionnée	inconditionnés	inconditionnées
inconfortable	inconfortable	inconfortables	inconfortables
incongelable	incongelable	incongelables	incongelables
incongru	incongrue	incongrus	incongrues
inconnaissable	inconnaissable	inconnaissables	inconnaissables
inconnu	inconnue	inconnus	inconnues
inconscient	inconsciente	inconscients	inconscientes
inconsidéré	inconsidérée	inconsidérés	inconsidérées
inconsistant	inconsistante	inconsistants	inconsistantes
inconsolable	inconsolable	inconsolables	inconsolables
inconsolé	inconsolée	inconsolés	inconsolées
inconsommable	inconsommable	inconsommables	inconsommables
inconstant	inconstante	inconstants	inconstantes
inconstatable	inconstatable	inconstatables	inconstatables
inconstitutionnel	inconstitutionnelle	inconstitutionnels	inconstitutionnelles
inconstructible	inconstructible	inconstructibles	inconstructibles
inconséquent	inconséquente	inconséquents	inconséquentes
incontestable	incontestable	incontestables	incontestables
incontesté	incontestée	incontestés	incontestées
incontinent	incontinente	incontinents	incontinentes
incontournable	incontournable	incontournables	incontournables
incontrôlable	incontrôlable	incontrôlables	incontrôlables
incontrôlé	incontrôlée	incontrôlés	incontrôlées
inconvenant	inconvenante	inconvenants	inconvenantes
inconvertible	inconvertible	inconvertibles	inconvertibles
incorporable	incorporable	incorporables	incorporables
incorporant	incorporante	incorporants	incorporantes
incorporel	incorporelle	incorporels	incorporelles
incorporé	incorporée	incorporés	incorporées
incorrect	incorrecte	incorrects	incorrectes
incorrigible	incorrigible	incorrigibles	incorrigibles
incorruptible	incorruptible	incorruptibles	incorruptibles
increvable	increvable	increvables	increvables
incriminable	incriminable	incriminables	incriminables
incriminant	incriminante	incriminants	incriminantes
incriminateur	incriminatrice	incriminateurs	incriminatrices
incriminé	incriminée	incriminés	incriminées
incristallisable	incristallisable	incristallisables	incristallisables
incrochetable	incrochetable	incrochetables	incrochetables
incroyable	incroyable	incroyables	incroyables
incroyant	incroyante	incroyants	incroyantes
incrustant	incrustante	incrustants	incrustantes
incrusté	incrustée	incrustés	incrustées
incrédule	incrédule	incrédules	incrédules
incréé	incréée	incréés	incréées
incubant	incubante	incubants	incubantes
incubateur	incubatrice	incubateurs	incubatrices
inculpable	inculpable	inculpables	inculpables
inculpé	inculpée	inculpés	inculpées
inculte	inculte	incultes	incultes
incultivable	incultivable	incultivables	incultivables
incultivé	incultivée	incultivés	incultivées
incunable	incunable	incunables	incunables
incurable	incurable	incurables	incurables
incurieux	incurieuse	incurieux	incurieuses
incurvé	incurvée	incurvés	incurvées
incus	incuse	incus	incuses
indatable	indatable	indatables	indatables
indemne	indemne	indemnes	indemnes
indemnisable	indemnisable	indemnisables	indemnisables
indemnitaire	indemnitaire	indemnitaires	indemnitaires
indenté	indentée	indentés	indentées
indescriptible	indescriptible	indescriptibles	indescriptibles
indestructible	indestructible	indestructibles	indestructibles
indianiste	indianiste	indianistes	indianistes
indicateur	indicatrice	indicateurs	indicatrices
indicatif	indicative	indicatifs	indicatives
indiciaire	indiciaire	indiciaires	indiciaires
indicible	indicible	indicibles	indicibles
indiciel	indicielle	indiciels	indicielles
indien	indienne	indiens	indiennes
indifférencié	indifférenciée	indifférenciés	indifférenciées
indifférent	indifférente	indifférents	indifférentes
indigent	indigente	indigents	indigentes
indigeste	indigeste	indigestes	indigestes
indigne	indigne	indignes	indignes
indigné	indignée	indignés	indignées
indigotier	indigotière	indigotiers	indigotières
indigène	indigène	indigènes	indigènes
indigète	indigète	indigètes	indigètes
indigéniste	indigéniste	indigénistes	indigénistes
indiqué	indiquée	indiqués	indiquées
indirect	indirecte	indirects	indirectes
indiscernable	indiscernable	indiscernables	indiscernables
indiscipliné	indisciplinée	indisciplinés	indisciplinées
indiscret	indiscrète	indiscrets	indiscrètes
indiscriminé	indiscriminée	indiscriminés	indiscriminées
indiscutable	indiscutable	indiscutables	indiscutables
indiscuté	indiscutée	indiscutés	indiscutées
indispensable	indispensable	indispensables	indispensables
indisponible	indisponible	indisponibles	indisponibles
indisposé	indisposée	indisposés	indisposées
indissociable	indissociable	indissociables	indissociables
indissoluble	indissoluble	indissolubles	indissolubles
indistinct	indistincte	indistincts	indistinctes
individualisable	individualisable	individualisables	individualisables
individualiste	individualiste	individualistes	individualistes
individualisé	individualisée	individualisés	individualisées
individuel	individuelle	individuels	individuelles
indivis	indivise	indivis	indivises
indivisible	indivisible	indivisibles	indivisibles
indo-européen	indo-européenne	indo-européens	indo-européennes
indochinois	indochinoise	indochinois	indochinoises
indocile	indocile	indociles	indociles
indolent	indolente	indolents	indolentes
indolore	indolore	indolores	indolores
indomptable	indomptable	indomptables	indomptables
indompté	indomptée	indomptés	indomptées
indonésien	indonésienne	indonésiens	indonésiennes
indu	indue	indus	indues
indubitable	indubitable	indubitables	indubitables
inducteur	inductrice	inducteurs	inductrices
inductif	inductive	inductifs	inductives
indulgent	indulgente	indulgents	indulgentes
indumenté	indumentée	indumentés	indumentées
induré	indurée	indurés	indurées
industrialisant	industrialisante	industrialisants	industrialisantes
industriel	industrielle	industriels	industrielles
industrieux	industrieuse	industrieux	industrieuses
indéboulonnable	indéboulonnable	indéboulonnables	indéboulonnables
indébrouillable	indébrouillable	indébrouillables	indébrouillables
indécachetable	indécachetable	indécachetables	indécachetables
indécelable	indécelable	indécelables	indécelables
indécemment	indécemmente	indécemments	indécemmentes
indécent	indécente	indécents	indécentes
indéchiffrable	indéchiffrable	indéchiffrables	indéchiffrables
indéchirable	indéchirable	indéchirables	indéchirables
indécidable	indécidable	indécidables	indécidables
indécis	indécise	indécis	indécises
indéclinable	indéclinable	indéclinables	indéclinables
indécollable	indécollable	indécollables	indécollables
indécomposable	indécomposable	indécomposables	indécomposables
indécrassable	indécrassable	indécrassables	indécrassables
indécrochable	indécrochable	indécrochables	indécrochables
indécrottable	indécrottable	indécrottables	indécrottables
indéfectible	indéfectible	indéfectibles	indéfectibles
indéfendable	indéfendable	indéfendables	indéfendables
indéfini	indéfinie	indéfinis	indéfinies
indéfinissable	indéfinissable	indéfinissables	indéfinissables
indéformable	indéformable	indéformables	indéformables
indéfrichable	indéfrichable	indéfrichables	indéfrichables
indéfrisable	indéfrisable	indéfrisables	indéfrisables
indéhiscent	indéhiscente	indéhiscents	indéhiscentes
indélibéré	indélibérée	indélibérés	indélibérées
indélicat	indélicate	indélicats	indélicates
indélébile	indélébile	indélébiles	indélébiles
indémaillable	indémaillable	indémaillables	indémaillables
indémodable	indémodable	indémodables	indémodables
indémontable	indémontable	indémontables	indémontables
indémontrable	indémontrable	indémontrables	indémontrables
indéniable	indéniable	indéniables	indéniables
indénombrable	indénombrable	indénombrables	indénombrables
indépassable	indépassable	indépassables	indépassables
indépendant	indépendante	indépendants	indépendantes
indépendantiste	indépendantiste	indépendantistes	indépendantistes
indéracinable	indéracinable	indéracinables	indéracinables
indéréglable	indéréglable	indéréglables	indéréglables
indésirable	indésirable	indésirables	indésirables
indéterminable	indéterminable	indéterminables	indéterminables
indéterministe	indéterministe	indéterministes	indéterministes
indéterminé	indéterminée	indéterminés	indéterminées
indévissable	indévissable	indévissables	indévissables
ineffable	ineffable	ineffables	ineffables
ineffaçable	ineffaçable	ineffaçables	ineffaçables
inefficace	inefficace	inefficaces	inefficaces
inemployable	inemployable	inemployables	inemployables
inemployé	inemployée	inemployés	inemployées
inentamé	inentamée	inentamés	inentamées
inenvisageable	inenvisageable	inenvisageables	inenvisageables
inepte	inepte	ineptes	ineptes
inerme	inerme	inermes	inermes
inerte	inerte	inertes	inertes
inertiel	inertielle	inertiels	inertielles
inescomptable	inescomptable	inescomptables	inescomptables
inespéré	inespérée	inespérés	inespérées
inesthétique	inesthétique	inesthétiques	inesthétiques
inestimable	inestimable	inestimables	inestimables
inexact	inexacte	inexacts	inexactes
inexcusable	inexcusable	inexcusables	inexcusables
inexercé	inexercée	inexercés	inexercées
inexistant	inexistante	inexistants	inexistantes
inexorable	inexorable	inexorables	inexorables
inexpert	inexperte	inexperts	inexpertes
inexpiable	inexpiable	inexpiables	inexpiables
inexpié	inexpiée	inexpiés	inexpiées
inexplicable	inexplicable	inexplicables	inexplicables
inexpliqué	inexpliquée	inexpliqués	inexpliquées
inexploitable	inexploitable	inexploitables	inexploitables
inexploité	inexploitée	inexploités	inexploitées
inexplorable	inexplorable	inexplorables	inexplorables
inexploré	inexplorée	inexplorés	inexplorées
inexplosible	inexplosible	inexplosibles	inexplosibles
inexpressif	inexpressive	inexpressifs	inexpressives
inexprimable	inexprimable	inexprimables	inexprimables
inexprimé	inexprimée	inexprimés	inexprimées
inexpugnable	inexpugnable	inexpugnables	inexpugnables
inexpérimenté	inexpérimentée	inexpérimentés	inexpérimentées
inextensible	inextensible	inextensibles	inextensibles
inextinguible	inextinguible	inextinguibles	inextinguibles
inextirpable	inextirpable	inextirpables	inextirpables
inextricable	inextricable	inextricables	inextricables
inexécutable	inexécutable	inexécutables	inexécutables
inexécuté	inexécutée	inexécutés	inexécutées
infaillibiliste	infaillibiliste	infaillibilistes	infaillibilistes
infaillible	infaillible	infaillibles	infaillibles
infaisable	infaisable	infaisables	infaisables
infamant	infamante	infamants	infamantes
infanticide	infanticide	infanticides	infanticides
infantile	infantile	infantiles	infantiles
infantilisant	infantilisante	infantilisants	infantilisantes
infatigable	infatigable	infatigables	infatigables
infatué	infatuée	infatués	infatuées
infect	infecte	infects	infectes
infectant	infectante	infectants	infectantes
infectieux	infectieuse	infectieux	infectieuses
infecté	infectée	infectés	infectées
infermentescible	infermentescible	infermentescibles	infermentescibles
infernal	infernale	infernaux	infernales
infertile	infertile	infertiles	infertiles
infestant	infestante	infestants	infestantes
infesté	infestée	infestés	infestées
infeutrable	infeutrable	infeutrables	infeutrables
infidèle	infidèle	infidèles	infidèles
infime	infime	infimes	infimes
infini	infinie	infinis	infinies
infinitif	infinitive	infinitifs	infinitives
infinitésimal	infinitésimale	infinitésimaux	infinitésimales
infirmatif	infirmative	infirmatifs	infirmatives
infirme	infirme	infirmes	infirmes
infirmier	infirmière	infirmiers	infirmières
inflammable	inflammable	inflammables	inflammables
inflammatoire	inflammatoire	inflammatoires	inflammatoires
inflationniste	inflationniste	inflationnistes	inflationnistes
inflexible	inflexible	inflexibles	inflexibles
inflexionnel	inflexionnelle	inflexionnels	inflexionnelles
inflorescentiel	inflorescentielle	inflorescentiels	inflorescentielles
influent	influente	influents	influentes
influençable	influençable	influençables	influençables
infléchi	infléchie	infléchis	infléchies
infléchissable	infléchissable	infléchissables	infléchissables
infondé	infondée	infondés	infondées
informant	informante	informants	informantes
informatif	informative	informatifs	informatives
informationnel	informationnelle	informationnels	informationnelles
informatique	informatique	informatiques	informatiques
informatisable	informatisable	informatisables	informatisables
informe	informe	informes	informes
informel	informelle	informels	informelles
informulé	informulée	informulés	informulées
infortuné	infortunée	infortunés	infortunées
infranchissable	infranchissable	infranchissables	infranchissables
infrarouge	infrarouge	infrarouges	infrarouges
infrastructurel	infrastructurelle	infrastructurels	infrastructurelles
infroissable	infroissable	infroissables	infroissables
infructueux	infructueuse	infructueux	infructueuses
infumable	infumable	infumables	infumables
infundibulaire	infundibulaire	infundibulaires	infundibulaires
infundibuliforme	infundibuliforme	infundibuliformes	infundibuliformes
infus	infuse	infus	infuses
infusible	infusible	infusibles	infusibles
infâme	infâme	infâmes	infâmes
infère	infère	infères	infères
infécond	inféconde	inféconds	infécondes
inféodé	inféodée	inféodés	inféodées
inférieur	inférieure	inférieurs	inférieures
inférovarié	inférovariée	inférovariés	inférovariées
ingagnable	ingagnable	ingagnables	ingagnables
ingambe	ingambe	ingambes	ingambes
ingouche	ingouche	ingouches	ingouches
ingouvernable	ingouvernable	ingouvernables	ingouvernables
ingrat	ingrate	ingrats	ingrates
ingresque	ingresque	ingresques	ingresques
ingriste	ingriste	ingristes	ingristes
inguinal	inguinale	inguinaux	inguinales
inguérissable	inguérissable	inguérissables	inguérissables
ingélif	ingélive	ingélifs	ingélives
ingénieux	ingénieuse	ingénieux	ingénieuses
ingénu	ingénue	ingénus	ingénues
ingérable	ingérable	ingérables	ingérables
inhabile	inhabile	inhabiles	inhabiles
inhabitable	inhabitable	inhabitables	inhabitables
inhabituel	inhabituelle	inhabituels	inhabituelles
inhabité	inhabitée	inhabités	inhabitées
inhalateur	inhalatrice	inhalateurs	inhalatrices
inharmonieux	inharmonieuse	inharmonieux	inharmonieuses
inhibant	inhibante	inhibants	inhibantes
inhibiteur	inhibitrice	inhibiteurs	inhibitrices
inhibitif	inhibitive	inhibitifs	inhibitives
inhibé	inhibée	inhibés	inhibées
inhospitalier	inhospitalière	inhospitaliers	inhospitalières
inhumain	inhumaine	inhumains	inhumaines
inhérent	inhérente	inhérents	inhérentes
inimaginable	inimaginable	inimaginables	inimaginables
inimitable	inimitable	inimitables	inimitables
inimité	inimitée	inimités	inimitées
ininflammable	ininflammable	ininflammables	ininflammables
inintelligent	inintelligente	inintelligents	inintelligentes
inintelligible	inintelligible	inintelligibles	inintelligibles
ininterrompu	ininterrompue	ininterrompus	ininterrompues
inintéressant	inintéressante	inintéressants	inintéressantes
inique	inique	iniques	iniques
initial	initiale	initiaux	initiales
initiateur	initiatrice	initiateurs	initiatrices
initiatique	initiatique	initiatiques	initiatiques
injectable	injectable	injectables	injectables
injecteur	injectrice	injecteurs	injectrices
injectif	injective	injectifs	injectives
injecté	injectée	injectés	injectées
injoignable	injoignable	injoignables	injoignables
injonctif	injonctive	injonctifs	injonctives
injouable	injouable	injouables	injouables
injurieux	injurieuse	injurieux	injurieuses
injuste	injuste	injustes	injustes
injustifiable	injustifiable	injustifiables	injustifiables
injustifié	injustifiée	injustifiés	injustifiées
inlassable	inlassable	inlassables	inlassables
innavigable	innavigable	innavigables	innavigables
innocent	innocente	innocents	innocentes
innombrable	innombrable	innombrables	innombrables
innominé	innominée	innominés	innominées
innommable	innommable	innommables	innommables
innommé	innommée	innommés	innommées
innomé	innomée	innomés	innomées
innovant	innovante	innovants	innovantes
innovateur	innovatrice	innovateurs	innovatrices
inné	innée	innés	innées
innéiste	innéiste	innéistes	innéistes
inobservable	inobservable	inobservables	inobservables
inobservé	inobservée	inobservés	inobservées
inoccupé	inoccupée	inoccupés	inoccupées
inoculable	inoculable	inoculables	inoculables
inoculant	inoculante	inoculants	inoculantes
inodore	inodore	inodores	inodores
inoffensif	inoffensive	inoffensifs	inoffensives
inondable	inondable	inondables	inondables
inondé	inondée	inondés	inondées
inopiné	inopinée	inopinés	inopinées
inopportun	inopportune	inopportuns	inopportunes
inopposable	inopposable	inopposables	inopposables
inopérable	inopérable	inopérables	inopérables
inopérant	inopérante	inopérants	inopérantes
inorganique	inorganique	inorganiques	inorganiques
inorganisable	inorganisable	inorganisables	inorganisables
inorganisé	inorganisée	inorganisés	inorganisées
inoubliable	inoubliable	inoubliables	inoubliables
inouï	inouïe	inouïs	inouïes
inoxydable	inoxydable	inoxydables	inoxydables
inqualifiable	inqualifiable	inqualifiables	inqualifiables
inquiet	inquiète	inquiets	inquiètes
inquisiteur	inquisitrice	inquisiteurs	inquisitrices
inquisitoire	inquisitoire	inquisitoires	inquisitoires
inquisitorial	inquisitoriale	inquisitoriaux	inquisitoriales
inquiétant	inquiétante	inquiétants	inquiétantes
inracontable	inracontable	inracontables	inracontables
insaisissable	insaisissable	insaisissables	insaisissables
insalissable	insalissable	insalissables	insalissables
insalubre	insalubre	insalubres	insalubres
insane	insane	insanes	insanes
insatiable	insatiable	insatiables	insatiables
insatisfaisant	insatisfaisante	insatisfaisants	insatisfaisantes
insatisfait	insatisfaite	insatisfaits	insatisfaites
inscripteur	inscriptrice	inscripteurs	inscriptrices
inscriptible	inscriptible	inscriptibles	inscriptibles
inscrit	inscrite	inscrits	inscrites
insecticide	insecticide	insecticides	insecticides
insectifuge	insectifuge	insectifuges	insectifuges
insectivore	insectivore	insectivores	insectivores
insensible	insensible	insensibles	insensibles
insensé	insensée	insensés	insensées
insermenté	insermentée	insermentés	insermentées
insidieux	insidieuse	insidieux	insidieuses
insignifiant	insignifiante	insignifiants	insignifiantes
insincère	insincère	insincères	insincères
insinuant	insinuante	insinuants	insinuantes
insipide	insipide	insipides	insipides
insistant	insistante	insistants	insistantes
insociable	insociable	insociables	insociables
insolent	insolente	insolents	insolentes
insolite	insolite	insolites	insolites
insoluble	insoluble	insolubles	insolubles
insolvable	insolvable	insolvables	insolvables
insomniaque	insomniaque	insomniaques	insomniaques
insomnieux	insomnieuse	insomnieux	insomnieuses
insondable	insondable	insondables	insondables
insonore	insonore	insonores	insonores
insouciant	insouciante	insouciants	insouciantes
insoucieux	insoucieuse	insoucieux	insoucieuses
insoumis	insoumise	insoumis	insoumises
insoupçonnable	insoupçonnable	insoupçonnables	insoupçonnables
insoupçonné	insoupçonnée	insoupçonnés	insoupçonnées
insoutenable	insoutenable	insoutenables	insoutenables
inspirant	inspirante	inspirants	inspirantes
inspiré	inspirée	inspirés	inspirées
instable	instable	instables	instables
installé	installée	installés	installées
instant	instante	instants	instantes
instantané	instantanée	instantanés	instantanées
instinctif	instinctive	instinctifs	instinctives
instinctuel	instinctuelle	instinctuels	instinctuelles
institutionnel	institutionnelle	institutionnels	institutionnelles
instructeur	instructrice	instructeurs	instructrices
instructif	instructive	instructifs	instructives
instruit	instruite	instruits	instruites
instrumentaire	instrumentaire	instrumentaires	instrumentaires
instrumental	instrumentale	instrumentaux	instrumentales
insubmersible	insubmersible	insubmersibles	insubmersibles
insubordonné	insubordonnée	insubordonnés	insubordonnées
insuffisant	insuffisante	insuffisants	insuffisantes
insulaire	insulaire	insulaires	insulaires
insulinique	insulinique	insuliniques	insuliniques
insultant	insultante	insultants	insultantes
insulteur	insulteuse	insulteurs	insulteuses
insupportable	insupportable	insupportables	insupportables
insurgé	insurgée	insurgés	insurgées
insurmontable	insurmontable	insurmontables	insurmontables
insurpassable	insurpassable	insurpassables	insurpassables
insurrectionnel	insurrectionnelle	insurrectionnels	insurrectionnelles
insécable	insécable	insécables	insécables
inséparable	inséparable	inséparables	inséparables
insérable	insérable	insérables	insérables
intact	intacte	intacts	intactes
intactile	intactile	intactiles	intactiles
intangible	intangible	intangibles	intangibles
intarissable	intarissable	intarissables	intarissables
intellectualiste	intellectualiste	intellectualistes	intellectualistes
intellectuel	intellectuelle	intellectuels	intellectuelles
intelligent	intelligente	intelligents	intelligentes
intelligible	intelligible	intelligibles	intelligibles
intempestif	intempestive	intempestifs	intempestives
intemporel	intemporelle	intemporels	intemporelles
intempérant	intempérante	intempérants	intempérantes
intenable	intenable	intenables	intenables
intense	intense	intenses	intenses
intensif	intensive	intensifs	intensives
intentionnel	intentionnelle	intentionnels	intentionnelles
intentionné	intentionnée	intentionnés	intentionnées
interactif	interactive	interactifs	interactives
interafricain	interafricaine	interafricains	interafricaines
interahamwe	interahamwe	interahamwes	interahamwes
interallié	interalliée	interalliés	interalliées
interaméricain	interaméricaine	interaméricains	interaméricaines
interastral	interastrale	interastraux	interastrales
interauriculaire	interauriculaire	interauriculaires	interauriculaires
interbancaire	interbancaire	interbancaires	interbancaires
intercalaire	intercalaire	intercalaires	intercalaires
intercellulaire	intercellulaire	intercellulaires	intercellulaires
intercepteur	interceptrice	intercepteurs	interceptrices
intercepté	interceptée	interceptés	interceptées
interchangeable	interchangeable	interchangeables	interchangeables
intercommunal	intercommunale	intercommunaux	intercommunales
intercontinental	intercontinentale	intercontinentaux	intercontinentales
intercostal	intercostale	intercostaux	intercostales
intercotidal	intercotidale	intercotidaux	intercotidales
interculturel	interculturelle	interculturels	interculturelles
intercurrent	intercurrente	intercurrents	intercurrentes
interdigital	interdigitale	interdigitaux	interdigitales
interdisciplinaire	interdisciplinaire	interdisciplinaires	interdisciplinaires
interdépartemental	interdépartementale	interdépartementaux	interdépartementales
interdépendant	interdépendante	interdépendants	interdépendantes
interethnique	interethnique	interethniques	interethniques
interglaciaire	interglaciaire	interglaciaires	interglaciaires
intergouvernemental	intergouvernementale	intergouvernementaux	intergouvernementales
interindividuel	interindividuelle	interindividuels	interindividuelles
interjectif	interjective	interjectifs	interjectives
interlinéaire	interlinéaire	interlinéaires	interlinéaires
interlocutoire	interlocutoire	interlocutoires	interlocutoires
interlope	interlope	interlopes	interlopes
interloqué	interloquée	interloqués	interloquées
interminable	interminable	interminables	interminables
interministériel	interministérielle	interministériels	interministérielles
intermittent	intermittente	intermittents	intermittentes
intermoléculaire	intermoléculaire	intermoléculaires	intermoléculaires
intermusculaire	intermusculaire	intermusculaires	intermusculaires
intermédiaire	intermédiaire	intermédiaires	intermédiaires
internalisateur	internalisatrice	internalisateurs	internalisatrices
international	internationale	internationaux	internationales
internationaliste	internationaliste	internationalistes	internationalistes
interne	interne	internes	internes
interné	internée	internés	internées
interoculaire	interoculaire	interoculaires	interoculaires
interocéanique	interocéanique	interocéaniques	interocéaniques
interosseux	interosseuse	interosseux	interosseuses
interpariétal	interpariétale	interpariétaux	interpariétales
interparlementaire	interparlementaire	interparlementaires	interparlementaires
interpersonnel	interpersonnelle	interpersonnels	interpersonnelles
interplanétaire	interplanétaire	interplanétaires	interplanétaires
interposé	interposée	interposés	interposées
interprofessionnel	interprofessionnelle	interprofessionnels	interprofessionnelles
interprétable	interprétable	interprétables	interprétables
interprétant	interprétante	interprétants	interprétantes
interprétatif	interprétative	interprétatifs	interprétatives
interreligieux	interreligieuse	interreligieux	interreligieuses
interrogateur	interrogatrice	interrogateurs	interrogatrices
interrogatif	interrogative	interrogatifs	interrogatives
interrupteur	interruptrice	interrupteurs	interruptrices
interruptif	interruptive	interruptifs	interruptives
interrégional	interrégionale	interrégionals	interrégionales
intersectoriel	intersectorielle	intersectoriels	intersectorielles
intersecté	intersectée	intersectés	intersectées
intersexuel	intersexuelle	intersexuels	intersexuelles
intersexué	intersexuée	intersexués	intersexuées
intersidéral	intersidérale	intersidéraux	intersidérales
interstellaire	interstellaire	interstellaires	interstellaires
intersyndical	intersyndicale	intersyndicaux	intersyndicales
intertropical	intertropicale	intertropicaux	intertropicales
interurbain	interurbaine	interurbains	interurbaines
intervallaire	intervallaire	intervallaires	intervallaires
intervenant	intervenante	intervenants	intervenantes
interventionniste	interventionniste	interventionnistes	interventionnistes
intervertébral	intervertébrale	intervertébraux	intervertébrales
interviewé	interviewée	interviewés	interviewées
intervocalique	intervocalique	intervocaliques	intervocaliques
interzonal	interzonale	interzonaux	interzonales
interétatique	interétatique	interétatiques	interétatiques
intestin	intestine	intestins	intestines
intestinal	intestinale	intestinaux	intestinales
intime	intime	intimes	intimes
intimidable	intimidable	intimidables	intimidables
intimidant	intimidante	intimidants	intimidantes
intimidateur	intimidatrice	intimidateurs	intimidatrices
intimiste	intimiste	intimistes	intimistes
intolérable	intolérable	intolérables	intolérables
intolérant	intolérante	intolérants	intolérantes
intouchable	intouchable	intouchables	intouchables
intoxicant	intoxicante	intoxicants	intoxicantes
intoxiqué	intoxiquée	intoxiqués	intoxiquées
intra-atomique	intra-atomique	intra-atomiques	intra-atomiques
intracardiaque	intracardiaque	intracardiaques	intracardiaques
intracellulaire	intracellulaire	intracellulaires	intracellulaires
intracrânien	intracrânienne	intracrâniens	intracrâniennes
intradermique	intradermique	intradermiques	intradermiques
intraduisible	intraduisible	intraduisibles	intraduisibles
intraitable	intraitable	intraitables	intraitables
intramoléculaire	intramoléculaire	intramoléculaires	intramoléculaires
intramontagnard	intramontagnarde	intramontagnards	intramontagnardes
intramusculaire	intramusculaire	intramusculaires	intramusculaires
intransigeant	intransigeante	intransigeants	intransigeantes
